x,y,z,psi,n,p,Donor,Acceptor,NetDoping,R_SRH,R_Auger,Eg_eff,Eg_bgn,nie,EC,EV,phi_n,phi_p,ND_II,NA_II,mu_n_low,mu_p_low,E,Jn,Jp,J,grad_phi_n,grad_phi_p,Gn,Gp,G
6.562500000000e+01,5.585937500000e+00,0.000000000000e+00,1.3372572115220489e+01,5.0262908082361856e+17,1.9349695738908523e+06,1.0157354406577756e+18,4.8350796146463501e+17,5.3222747919314061e+17,-1.0282154141653334e+15,-5.6705069079775305e+13,1.0567991602086664e+00,3.4996415971909750e-02,1.0204200748489527e+13,-1.2845602431341419e+01,-1.3902401591550086e+01,1.2999999999761160e+01,1.2839048342463693e+01,9.8624803190556518e+17,4.8350796146453299e+17,2.207538160323534e+02,1.167492832967178e+02,9.666434383809075e+02,2.260958860461572e-05,3.726692802053679e-08,2.264683374880264e-05,2.415850755364226e-06,2.604911399433426e+03,4.420102275587836e-10,1.947610547436973e-16,4.420104223198384e-10
6.562500000000e+01,5.800781250000e+00,0.000000000000e+00,1.3347842732458675e+01,2.3359554250247398e+17,2.1437230561204287e+05,7.0879580154002368e+17,4.5673061868680154e+17,2.5206518285322208e+17,-1.5733281809033340e+15,-2.9093332319362617e+13,1.0603127575478568e+00,3.1482818632719373e-02,9.6971541871027188e+12,-1.2819116249910010e+01,-1.3879429007457867e+01,1.2999999999683952e+01,1.2740238667187846e+01,6.9827727936127872e+17,4.5673061868678995e+17,2.477468454958286e+02,1.186189104792037e+02,7.756086887984035e+03,2.254316723103252e-05,3.888903451619647e-08,2.258204989131654e-05,1.467776282817197e-04,6.688853227377477e+03,9.166471791015909e-06,3.829876878592514e-15,9.166471794845784e-06
6.250000000000e+01,5.908203125000e+00,0.000000000000e+00,1.3122623021059493e+01,3.3195300483867581e+14,1.6162923173218984e+06,5.8909158782835789e+17,4.4354555577110176e+17,1.4554603205725610e+17,-8.3469945657765197e+17,-4.7078196448636932e+10,1.0619872691526411e+00,2.9808307027935084e-02,9.4644491100146211e+12,-1.2593059282708436e+01,-1.3655046551861076e+01,1.2999999994216125e+01,1.2585490314050809e+01,5.8907852120148301e+17,4.4354555577101357e+17,1.473824960348490e+02,7.045008515158425e+01,1.415838053243086e+05,2.209838196674797e-05,4.531655009038581e-07,2.255154746764317e-05,8.925619877264553e+04,1.145741184012735e+05,1.425714340211921e+15,1.233894023272680e+17,1.248151166674799e+17
6.562500000000e+01,5.908203125000e+00,0.000000000000e+00,1.3122622827086738e+01,3.3195113698415931e+14,1.6162742146959519e+06,5.8909158782835789e+17,4.4354555577110176e+17,1.4554603205725610e+17,-8.3470363696555494e+17,-4.7077931619699020e+10,1.0619872691526411e+00,2.9808307027935084e-02,9.4644491100146211e+12,-1.2593059088735682e+01,-1.3655046357888322e+01,1.2999999994198655e+01,1.2585489734016189e+01,5.8907852127500570e+17,4.4354555577101357e+17,1.473823937642263e+02,7.045148234579230e+01,1.415839329130867e+05,2.210260381312138e-05,4.531402170092287e-07,2.255574403006033e-05,8.925672617570356e+04,1.145732536536818e+05,1.425736239000829e+15,1.234224911840720e+17,1.248482274230729e+17
6.250000000000e+01,6.015625000000e+00,0.000000000000e+00,1.0306003209600290e+01,2.7512452272147752e+07,1.4437165592421597e+07,4.8794711139658374e+17,4.3050966680677997e+17,5.7437444589803768e+16,-6.6032822290191882e+18,-5.1498718247123861e+03,1.0635989270412483e+00,2.8196649139327963e-02,9.2457541428394219e+12,-9.7756336423049284e+00,-1.0839232569346176e+01,1.0744626646517474e+01,9.8451528170438998e+00,4.8794711139565491e+17,4.3050966680598835e+17,3.015751962605945e+01,2.225504686951074e+01,3.099147532881685e+05,1.819558752771915e-05,4.355955561806559e-06,2.255154308952571e-05,2.410516534744755e+05,2.595939303245097e+05,2.270609923457305e+17,1.280572537471112e+18,1.507633529816842e+18
6.250000000000e+01,6.123046875000e+00,0.000000000000e+00,6.4642982625385867e+00,2.2571403409852199e+07,2.7100753681281324e+07,4.0280194471393869e+17,4.1763237124495667e+17,-1.4830426531017988e+16,-5.7753628602562509e+18,-5.4801409087393513e+03,1.0651424468211554e+00,2.6653129359420682e-02,9.0410441999329707e+12,-5.9331569353532725e+00,-6.9982993821744284e+00,6.9089733132270048e+00,6.0259268854886221e+00,4.0280194471328902e+17,4.1763237124346790e+17,2.362198190234658e+01,1.960744632486218e+01,3.453082299656366e+05,1.131298163306851e-05,1.123856142061016e-05,2.255154305367865e-05,2.925359670458651e+05,2.922713276963027e+05,4.327578734833643e+17,1.676750183167787e+18,2.109508056651151e+18
6.562500000000e+01,6.015625000000e+00,0.000000000000e+00,1.0306002839417259e+01,2.7517861730692413e+07,1.4437689290162330e+07,4.8794711139658374e+17,4.3050966680677997e+17,5.7437444589803768e+16,-6.6032822278399068e+18,-5.1506558543259589e+03,1.0635989270412483e+00,2.8196649139327963e-02,9.2457541428394219e+12,-9.7756332721218975e+00,-1.0839232199163146e+01,1.0744619499691440e+01,9.8451536971881008e+00,4.8794711139565472e+17,4.3050966680598835e+17,3.015746925025075e+01,2.225504879799098e+01,3.099148119108350e+05,1.819964117665641e-05,4.356093551096958e-06,2.255573472775333e-05,2.410520000345007e+05,2.595939294872377e+05,2.270712757277023e+17,1.280904644444734e+18,1.507975920172437e+18
6.562500000000e+01,6.123046875000e+00,0.000000000000e+00,6.4642978139224692e+00,2.2577412140052501e+07,2.7101987621046651e+07,4.0280194471393869e+17,4.1763237124495667e+17,-1.4830426531017988e+16,-5.7753628587641416e+18,-5.4810352259172096e+03,1.0651424468211554e+00,2.6653129359420682e-02,9.0410441999329707e+12,-5.9331564867371549e+00,-6.9982989335583108e+00,6.9089636897572415e+00,6.0259280062792273e+00,4.0280194471328883e+17,4.1763237124346784e+17,2.362195677456291e+01,1.960744700309175e+01,3.453082035521891e+05,1.131669710543219e-05,1.123903656706245e-05,2.255573367249438e-05,2.925362762289578e+05,2.922713165271520e+05,4.327762096886835e+17,1.677173719866558e+18,2.109949929555241e+18
6.250000000000e+01,6.230468750000e+00,0.000000000000e+00,2.8872716961863896e+00,1.2112344944512708e+07,3.6478607440285146e+07,3.3139049089388589e+17,4.0492255743884275e+17,-7.3532066544956880e+16,-5.0807520652980644e+18,-4.8020892608078439e+03,1.0666134253323027e+00,2.5182150848273403e-02,8.8501745045942148e+12,-2.3553948797455018e+00,-3.4220083050778047e+00,3.3526669864314500e+00,2.4598788670887846e+00,3.3139049089359040e+17,4.0492255743684102e+17,4.350484459050632e+01,3.978217842363916e+01,2.108230694416125e+05,3.131303954809975e-06,1.942023903069101e-05,2.255154298550074e-05,1.766042991572895e+05,1.589835555654340e+05,1.380573424104640e+17,3.462274714160876e+17,4.842848138265515e+17
6.250000000000e+01,6.445312500000e+00,0.000000000000e+00,-3.2980466151432120e-01,1.1561999267015024e+06,1.2157256735872981e+17,2.2203956905391962e+17,3.8003825692868250e+17,-1.5799868787476285e+17,-3.6343703523114806e+14,-9.1008583855940000e+12,1.0693258594449879e+00,2.2469716735588334e-02,8.5087203103154502e+12,8.6303769501155159e-01,-2.0628816443343634e-01,2.1520584153534955e-01,7.0380399495842860e-08,2.2203956905389968e+17,3.7354515820510330e+17,2.242189193372442e+02,1.160331934162858e+02,5.027931935112410e+04,7.358406171533072e-07,3.310461532011033e-05,3.358454853390907e-05,4.313734044475896e+04,3.244980064617234e+04,5.714622783509812e+11,1.846576009669731e+14,1.852290632453241e+14
6.562500000000e+01,6.230468750000e+00,0.000000000000e+00,2.8872712871699151e+00,1.2117756152711434e+07,3.6479959522060819e+07,3.3139049089388589e+17,4.0492255743884275e+17,-7.3532066544956880e+16,-5.0807520639840850e+18,-4.8028827839640544e+03,1.0666134253323027e+00,2.5182150848273403e-02,8.8501745045942148e+12,-2.3553944707290273e+00,-3.4220078960613303e+00,3.3526511816304234e+00,2.4598797356563096e+00,3.3139049089359027e+17,4.0492255743684090e+17,4.350329729231312e+01,3.978221989811610e+01,2.108228823636522e+05,3.134737295935189e-06,1.942099410370075e-05,2.255573139963052e-05,1.766083934095477e+05,1.589834493579950e+05,1.380632049793204e+17,3.463273775862386e+17,4.843905825655590e+17
6.562500000000e+01,6.445312500000e+00,0.000000000000e+00,-3.2980467039016959e-01,1.1615641291218146e+06,1.2157257091882696e+17,2.2203956905391962e+17,3.8003825692868250e+17,-1.5799868787476285e+17,-3.6343374154833975e+14,-9.1007764126806387e+12,1.0693258594449879e+00,2.2469716735588334e-02,8.5087203103154502e+12,8.6303770388739998e-01,-2.0628815555758795e-01,2.1504628166714970e-01,6.2514838629194359e-08,2.2203956905389962e+17,3.7354515801804365e+17,2.242185142000536e+02,1.160331899079983e+02,5.027931497843183e+04,7.392246043019778e-07,3.685056356356509e-05,3.728443789658266e-05,4.313868998639693e+04,3.244980981129891e+04,5.714755227759645e+11,1.852814775589728e+14,1.858529530817488e+14
6.250000000000e+01,6.875000000000e+00,0.000000000000e+00,-3.5338755919575199e-01,2.5602025289503001e+07,2.2557893317588339e+17,9.5727259231327008e+16,3.3261119227995981e+17,-2.3688393304863280e+17,-1.1203945688540481e+14,-1.2315381536998975e+13,1.0738241871418148e+00,1.7971389038761481e-02,7.9712425852492295e+12,8.8886975654139588e-01,-1.8495443060041900e-01,8.2603910375704956e-02,6.9930055401239751e-08,9.5727259231120672e+16,3.2135799664373709e+17,3.425795284507358e+02,1.603314088548672e+02,2.045696106207700e+02,7.348941566213356e-07,6.751047778275520e-05,6.772041125092146e-05,1.168864810510407e+03,2.003798022171121e-05,1.396651022110182e-16,1.870468505581233e-07,1.870468506977884e-07
6.562500000000e+01,6.875000000000e+00,0.000000000000e+00,-3.5338756706184521e-01,2.5719787170431633e+07,2.2557893317825034e+17,9.5727259231327008e+16,3.3261119227995981e+17,-2.3688393304863280e+17,-1.1198783969278856e+14,-1.2309707773388533e+13,1.0738241871418148e+00,1.7971389038761481e-02,7.9712425852492295e+12,8.8886976440748910e-01,-1.8495442273432577e-01,8.2445717141095748e-02,6.2064324461176806e-08,9.5727259231119712e+16,3.2135799664362278e+17,3.425798848574035e+02,1.603314088548539e+02,2.045696053660733e+02,7.381132920436850e-07,7.923727888722734e-05,7.941790135495503e-05,1.168791276001222e+03,2.343320601736240e-05,1.893329051743581e-16,1.874494347467887e-07,1.874494349361216e-07
6.250000000000e+01,7.734375000000e+00,0.000000000000e+00,-3.5617496288329475e-01,7.8866461416219980e+07,2.2390291898702390e+17,1.5177115003208974e+16,2.4828548852521232e+17,-2.3310837352200336e+17,-4.3362039720250234e+13,-7.5379132589482158e+12,1.0799139534698521e+00,1.1881622710724163e-02,7.2972996472046387e+12,8.9470204339295722e-01,-1.8521191007689486e-01,3.7990714548772356e-02,6.9423537631116482e-08,1.5177115003097444e+16,2.3908870765248454e+17,3.881753153150531e+02,1.753769621674066e+02,2.520669276494201e+01,7.343602468574136e-07,7.202833654951537e-05,7.218945474825538e-05,3.074795043797364e+02,1.953631914253384e-05,1.508464428259576e-16,1.807557058173803e-09,1.807557209020246e-09
6.562500000000e+01,7.734375000000e+00,0.000000000000e+00,-3.5617497075062560e-01,7.9210289816345647e+07,2.2390291898735910e+17,1.5177115003208974e+16,2.4828548852521232e+17,-2.3310837352200336e+17,-4.3268019490938094e+13,-7.5215690939632354e+12,1.0799139534698521e+00,1.1881622710724163e-02,7.2972996472046387e+12,8.9470205126028812e-01,-1.8521190220956402e-01,3.7840759871924486e-02,6.1556258459390762e-08,1.5177115003096958e+16,2.3908870765247126e+17,3.881759689442575e+02,1.753769621673337e+02,2.520659108961948e+01,7.369815122604379e-07,8.488047303562720e-05,8.502067859976677e-05,3.073395430098429e+02,2.298525103579725e-05,2.066656499280064e-16,1.810984860279574e-09,1.810985066945223e-09
5.625000000000e+01,8.593750000000e+00,0.000000000000e+00,-3.4905514840484753e-01,1.5177432149399722e+08,1.7158966866982160e+17,2.0052694330235265e+15,1.7907144669215274e+17,-1.7706617725912922e+17,-2.3531903824254793e+13,-3.5987596270250254e+12,1.0840457461424200e+00,7.7498300381562239e-03,6.8727892569884004e+12,8.8964812525079395e-01,-1.9439762089162604e-01,2.0479679666700092e-02,7.9500758911398386e-08,2.0052694329931805e+15,1.7359742661557997e+17,4.232713339744867e+02,1.869495748784409e+02,1.159258075814948e+02,7.332109456635648e-07,2.997659294644660e-05,3.020428962279299e-05,1.035306955238466e+02,1.007093889953464e-05,2.965709117303301e-17,3.597920957466461e-10,3.597921254037372e-10
5.625000000000e+01,1.031250000000e+01,0.000000000000e+00,-3.2628783014707541e-01,4.0831218689782292e+08,8.2503695671590544e+16,1.0608462809372188e+14,8.4015213006644048e+16,-8.3909128378550336e+16,-8.1621426255424258e+12,-6.3360224022414734e+11,1.0890372379174778e+00,2.7583382630984375e-03,6.3927542183603701e+12,8.6937655288055071e-01,-2.1966068503692704e-01,6.6391184056982357e-03,7.8847204156663525e-08,1.0608462808887786e+14,8.2611321399660688e+16,4.967075198147989e+02,2.074464035266035e+02,1.529527942606358e+02,7.329906209506787e-07,1.601457843617055e-05,1.625277683266720e-05,4.548440279055209e+01,9.903452806189836e-06,1.831229567560927e-17,1.355738729663695e-10,1.355738912786652e-10
5.937500000000e+01,8.593750000000e+00,0.000000000000e+00,-3.4905515276070181e-01,1.5180651901282167e+08,1.7158966866985270e+17,2.0052694330235265e+15,1.7907144669215274e+17,-1.7706617725912922e+17,-2.3525751948206539e+13,-3.5978188139374087e+12,1.0840457461424200e+00,7.7498300381562239e-03,6.8727892569884004e+12,8.8964812960664830e-01,-1.9439761653577176e-01,2.0472363737375161e-02,7.5144910876282682e-08,2.0052694329931742e+15,1.7359742661557901e+17,4.232713992483851e+02,1.869495748783696e+02,1.159258075863169e+02,7.332633954616925e-07,4.397151402361173e-05,4.412709691094749e-05,1.035147003286420e+02,1.465407261004604e-05,6.082771592077088e-17,3.597806070395151e-10,3.597806678672311e-10
5.937500000000e+01,1.031250000000e+01,0.000000000000e+00,-3.2628783450144638e-01,4.0837273369870502e+08,8.2503695671649488e+16,1.0608462809372188e+14,8.4015213006644048e+16,-8.3909128378550336e+16,-8.1564444558514473e+12,-6.3315990869023914e+11,1.0890372379174778e+00,2.7583382630984375e-03,6.3927542183603701e+12,8.6937655723492169e-01,-2.1966068068255606e-01,6.6340031268300502e-03,7.4492857811013415e-08,1.0608462808887714e+14,8.2611321399659712e+16,4.967075840222795e+02,2.074464035265040e+02,1.529527942952089e+02,7.328521575273269e-07,2.347357812200910e-05,2.363648651738442e-05,4.546979914541060e+01,1.452768065742898e-05,3.812647910485966e-17,1.355162135831871e-10,1.355162517096662e-10
5.625000000000e+01,1.203125000000e+01,0.000000000000e+00,-2.9647762537906236e-01,1.0821330281386273e+09,3.3995033820570000e+16,9.0056646171137078e+13,3.4350386721032640e+16,-3.4260330074861504e+16,-3.0053165485994443e+12,-8.7584370447037292e+10,1.0905642682466574e+00,1.2313079339186859e-03,6.2527078619610215e+12,8.4032986327712766e-01,-2.5023440496953003e-01,2.0900249880625352e-03,7.8312520440551418e-08,9.0056646159075125e+13,3.4086314238898180e+16,5.734556720642257e+02,2.239803094052174e+02,1.815810443884927e+02,7.328210223013498e-07,7.154505527939214e-06,7.421482682589695e-06,1.816304035085174e+01,9.790497332341985e-06,9.801161303321158e-18,5.138089821850017e-11,5.138090801966148e-11
5.937500000000e+01,1.203125000000e+01,0.000000000000e+00,-2.9647762972754971e-01,1.0822204245134063e+09,3.3995033820655472e+16,9.0056646171137078e+13,3.4350386721032640e+16,-3.4260330074861504e+16,-3.0014335432082666e+12,-8.7471207465810654e+10,1.0905642682466574e+00,1.2313079339186859e-03,6.2527078619610215e+12,8.4032986762561501e-01,-2.5023440062104269e-01,2.0872369036556131e-03,7.3964119754312083e-08,9.0056646159074141e+13,3.4086314238897524e+16,5.734557259405032e+02,2.239803094050796e+02,1.815810444347189e+02,7.324159350004118e-07,1.043384642568269e-05,1.061743872608400e-05,1.815178896999548e+01,1.442012084686228e-05,2.060282562454542e-17,5.132295723682402e-11,5.132297783964965e-11
5.625000000000e+01,1.289062500000e+01,0.000000000000e+00,-2.7947396714128792e-01,1.8139964964308696e+09,2.0666384241608168e+16,9.0002426706357562e+13,2.0859758204904400e+16,-2.0769755778198040e+16,-1.8728349830348914e+12,-2.9313595032856876e+10,1.0908748542118818e+00,9.2072196869447923e-04,6.2246012026550996e+12,8.2348149802196524e-01,-2.6739335618991655e-01,1.1315944704702160e-03,7.8070062465603182e-08,9.0002426685226703e+13,2.0757539460722636e+16,6.088517637321352e+02,2.302311359474760e+02,2.055337663944977e+02,7.326510802500042e-07,4.362343298344196e-06,4.594939903125374e-06,7.385679924528705e+00,9.718576116384448e-06,5.002106086983802e-18,2.046255780524355e-11,2.046256280734963e-11
5.937500000000e+01,1.289062500000e+01,0.000000000000e+00,-2.7947397148572301e-01,1.8140959218793871e+09,2.0666384241705280e+16,9.0002426706357562e+13,2.0859758204904400e+16,-2.0769755778198040e+16,-1.8697589933298516e+12,-2.9265449672268337e+10,1.0908748542118818e+00,9.2072196869447923e-04,6.2246012026550996e+12,8.2348150236640039e-01,-2.6739335184548146e-01,1.1297009082837945e-03,7.3725789384143084e-08,9.0002426685225547e+13,2.0757539460722160e+16,6.088518016452033e+02,2.302311359473140e+02,2.055337664600920e+02,7.318867386125771e-07,6.436443778913018e-06,6.594849949999583e-06,7.376481435426216e+00,1.434331013264768e-05,1.055252677855107e-17,2.041349936866549e-11,2.041350992119226e-11
5.625000000000e+01,1.375000000000e+01,0.000000000000e+00,-2.6115150928092540e-01,3.1259012548157349e+09,1.2111224568834884e+16,9.0000083658221578e+13,1.2239042309208992e+16,-1.2149042225550770e+16,-1.2182629109674932e+12,-9.1489747838465996e+09,1.0910733967720569e+00,7.2217940851923741e-04,6.2067002098303320e+12,8.0525831144169036e-01,-2.8581508533036665e-01,5.9691029632790598e-04,7.7845787771599253e-08,9.0000083620317469e+13,1.2202386941001016e+16,6.400458086286195e+02,2.351163342243680e+02,2.209516238031707e+02,7.325255140891704e-07,2.598020185177873e-06,2.854136169954046e-06,4.091018815204585e+00,9.670116437331157e-06,2.964208243855752e-18,1.119797000853968e-11,1.119797297274793e-11
5.625000000000e+01,1.460937500000e+01,0.000000000000e+00,-2.4149790680109329e-01,5.5645387602881536e+09,6.8347995774886660e+15,9.0000002320874031e+13,6.9381890472049260e+15,-6.8481890448840510e+15,-8.3962826934408960e+11,-2.6470368097168002e+09,1.0912090365610352e+00,5.8653961954105221e-04,6.1945002641246709e+12,7.8567252885634731e-01,-3.0553650770468788e-01,3.0452649699017347e-04,7.7638733637751126e-08,9.0000002250961516e+13,6.9260240253555520e+15,6.660679404437769e+02,2.387707588621146e+02,2.368705817969150e+02,7.323886221790845e-07,1.482055520339270e-06,1.785732413177482e-06,2.217570814777300e+00,9.624534289990146e-06,1.682531446235774e-18,6.013172265743605e-12,6.013173948275052e-12
5.937500000000e+01,1.375000000000e+01,0.000000000000e+00,-2.6115151362062139e-01,3.1260110818425946e+09,1.2111224568942142e+16,9.0000083658221578e+13,1.2239042309208992e+16,-1.2149042225550770e+16,-1.2158122108129180e+12,-9.1305703874316978e+09,1.0910733967720569e+00,7.2217940851923741e-04,6.2067002098303320e+12,8.0525831578138629e-01,-2.8581508099067066e-01,5.9569491479334407e-04,7.3506397099123641e-08,9.0000083620316141e+13,1.2202386941000692e+16,6.400458338172914e+02,2.351163342241779e+02,2.209516238743673e+02,7.314859769682713e-07,3.836460686627766e-06,4.012536518777337e-06,4.084388721677724e+00,1.428503377622182e-05,6.261935606739926e-18,1.116251664557877e-11,1.116252290751438e-11
